ID,SUBCLASS
TEST_1203,UCEC
TEST_1204,KIPAN
TEST_1205,GBMLGG
TEST_1206,COAD
TEST_1207,GBMLGG
TEST_1208,LUSC
TEST_1209,STES
TEST_1210,STES
TEST_1211,THCA
TEST_1212,LAML
TEST_1213,BRCA
TEST_1214,COAD
TEST_1215,KIPAN
TEST_1216,LUAD
TEST_1217,BLCA
TEST_1218,STES
TEST_1219,KIPAN
TEST_1220,LUAD
TEST_1221,KIPAN
TEST_1222,UCEC
TEST_1223,COAD
TEST_1224,COAD
TEST_1225,BRCA
TEST_1226,BRCA
TEST_1227,KIPAN
TEST_1228,BRCA
TEST_1229,PCPG
TEST_1230,GBMLGG
TEST_1231,COAD
TEST_1232,KIPAN
TEST_1233,OV
TEST_1234,TGCT
TEST_1235,GBMLGG
TEST_1236,CESC
TEST_1237,BRCA
TEST_1238,KIPAN
TEST_1239,GBMLGG
TEST_1240,COAD
TEST_1241,BRCA
TEST_1242,KIPAN
TEST_1243,CESC
TEST_1244,BRCA
TEST_1245,COAD
TEST_1246,PCPG
TEST_1247,SKCM
TEST_1248,STES
TEST_1249,BRCA
TEST_1250,COAD
TEST_1251,COAD
TEST_1252,BRCA
TEST_1253,BLCA
TEST_1254,COAD
TEST_1255,COAD
TEST_1256,THCA
TEST_1257,PRAD
TEST_1258,UCEC
TEST_1259,COAD
TEST_1260,BRCA
TEST_1261,GBMLGG
TEST_1262,HNSC
TEST_1263,THCA
TEST_1264,BRCA
TEST_1265,UCEC
TEST_1266,OV
TEST_1267,BRCA
TEST_1268,PAAD
TEST_1269,BRCA
TEST_1270,COAD
TEST_1271,COAD
TEST_1272,TGCT
TEST_1273,BRCA
TEST_1274,COAD
TEST_1275,GBMLGG
TEST_1276,STES
TEST_1277,COAD
TEST_1278,KIRC
TEST_1279,KIPAN
TEST_1280,STES
TEST_1281,PCPG
TEST_1282,GBMLGG
TEST_1283,KIPAN
TEST_1284,COAD
TEST_1285,BRCA
TEST_1286,GBMLGG
TEST_1287,THCA
TEST_1288,COAD
TEST_1289,COAD
TEST_1290,BRCA
TEST_1291,STES
TEST_1292,HNSC
TEST_1293,GBMLGG
TEST_1294,BRCA
TEST_1295,BRCA
TEST_1296,KIPAN
TEST_1297,STES
TEST_1298,COAD
TEST_1299,LUSC
TEST_1300,COAD
TEST_1301,KIRC
TEST_1302,BLCA
TEST_1303,STES
TEST_1304,LUSC
TEST_1305,LGG
TEST_1306,CESC
TEST_1307,COAD
TEST_1308,UCEC
TEST_1309,LUAD
TEST_1310,COAD
TEST_1311,BRCA
TEST_1312,BRCA
TEST_1313,COAD
TEST_1314,SARC
TEST_1315,STES
TEST_1316,COAD
TEST_1317,PCPG
TEST_1318,BRCA
TEST_1319,HNSC
TEST_1320,BRCA
TEST_1321,KIPAN
TEST_1322,STES
TEST_1323,BRCA
TEST_1324,COAD
TEST_1325,STES
TEST_1326,KIPAN
TEST_1327,SARC
TEST_1328,SKCM
TEST_1329,SARC
TEST_1330,BRCA
TEST_1331,BRCA
TEST_1332,CESC
TEST_1333,STES
TEST_1334,OV
TEST_1335,STES
TEST_1336,COAD
TEST_1337,CESC
TEST_1338,BRCA
TEST_1339,COAD
TEST_1340,BRCA
TEST_1341,SKCM
TEST_1342,CESC
TEST_1343,COAD
TEST_1344,KIRC
TEST_1345,STES
TEST_1346,BRCA
TEST_1347,KIPAN
TEST_1348,TGCT
TEST_1349,BRCA
TEST_1350,COAD
TEST_1351,CESC
TEST_1352,STES
TEST_1353,STES
TEST_1354,KIPAN
TEST_1355,SARC
TEST_1356,COAD
TEST_1357,COAD
TEST_1358,OV
TEST_1359,PCPG
TEST_1360,STES
TEST_1361,BRCA
TEST_1362,BRCA
TEST_1363,CESC
TEST_1364,BRCA
TEST_1365,GBMLGG
TEST_1366,SKCM
TEST_1367,UCEC
TEST_1368,PCPG
TEST_1369,BRCA
TEST_1370,COAD
TEST_1371,GBMLGG
TEST_1372,COAD
TEST_1373,COAD
TEST_1374,SKCM
TEST_1375,STES
TEST_1376,BRCA
TEST_1377,DLBC
TEST_1378,TGCT
TEST_1379,COAD
TEST_1380,KIPAN
TEST_1381,COAD
TEST_1382,COAD
TEST_1383,GBMLGG
TEST_1384,THCA
TEST_1385,STES
TEST_1386,COAD
TEST_1387,PCPG
TEST_1388,THCA
TEST_1389,STES
TEST_1390,LAML
TEST_1391,THCA
TEST_1392,LUSC
TEST_1393,KIPAN
TEST_1394,LGG
TEST_1395,LGG
TEST_1396,COAD
TEST_1397,GBMLGG
TEST_1398,COAD
TEST_1399,GBMLGG
TEST_1400,PCPG
TEST_1401,UCEC
TEST_1402,STES
TEST_1403,STES
TEST_1404,THCA
TEST_1405,STES
TEST_1406,COAD
TEST_1407,LIHC
TEST_1408,KIPAN
TEST_1409,LIHC
TEST_1410,PRAD
TEST_1411,GBMLGG
TEST_1412,PCPG
TEST_1413,KIPAN
TEST_1414,PAAD
TEST_1415,COAD
TEST_1416,DLBC
TEST_1417,KIPAN
TEST_1418,SARC
TEST_1419,LIHC
TEST_1420,STES
TEST_1421,GBMLGG
TEST_1422,COAD
TEST_1423,STES
TEST_1424,STES
TEST_1425,CESC
TEST_1426,KIPAN
TEST_1427,COAD
TEST_1428,KIPAN
TEST_1429,COAD
TEST_1430,KIPAN
TEST_1431,COAD
TEST_1432,CESC
TEST_1433,OV
TEST_1434,KIRC
TEST_1435,KIPAN
TEST_1436,BRCA
TEST_1437,BRCA
TEST_1438,SKCM
TEST_1439,COAD
TEST_1440,COAD
TEST_1441,CESC
TEST_1442,BRCA
TEST_1443,KIPAN
TEST_1444,STES
TEST_1445,COAD
TEST_1446,COAD
TEST_1447,THCA
TEST_1448,COAD
TEST_1449,COAD
TEST_1450,TGCT
TEST_1451,COAD
TEST_1452,GBMLGG
TEST_1453,STES
TEST_1454,BRCA
TEST_1455,GBMLGG
TEST_1456,COAD
TEST_1457,OV
TEST_1458,BLCA
TEST_1459,STES
TEST_1460,LGG
TEST_1461,BRCA
TEST_1462,SKCM
TEST_1463,STES
TEST_1464,OV
TEST_1465,BRCA
TEST_1466,BRCA
TEST_1467,GBMLGG
TEST_1468,KIPAN
TEST_1469,UCEC
TEST_1470,TGCT
TEST_1471,COAD
TEST_1472,BRCA
TEST_1473,COAD
TEST_1474,COAD
TEST_1475,THCA
TEST_1476,LAML
TEST_1477,COAD
TEST_1478,COAD
TEST_1479,BRCA
TEST_1480,SKCM
TEST_1481,COAD
TEST_1482,COAD
TEST_1483,COAD
TEST_1484,LIHC
TEST_1485,BRCA
TEST_1486,PAAD
TEST_1487,THCA
TEST_1488,KIPAN
TEST_1489,COAD
TEST_1490,GBMLGG
TEST_1491,KIPAN
TEST_1492,PRAD
TEST_1493,LIHC
TEST_1494,BRCA
TEST_1495,UCEC
TEST_1496,LAML
TEST_1497,BRCA
TEST_1498,STES
TEST_1499,GBMLGG
TEST_1500,BRCA
TEST_1501,GBMLGG
TEST_1502,KIPAN
TEST_1503,LAML
TEST_1504,LGG
TEST_1505,COAD
TEST_1506,UCEC
TEST_1507,PCPG
TEST_1508,COAD
TEST_1509,GBMLGG
TEST_1510,COAD
TEST_1511,COAD
TEST_1512,BRCA
TEST_1513,COAD
TEST_1514,UCEC
TEST_1515,KIPAN
TEST_1516,GBMLGG
TEST_1517,BRCA
TEST_1518,BRCA
TEST_1519,CESC
TEST_1520,KIPAN
TEST_1521,KIPAN
TEST_1522,COAD
TEST_1523,BRCA
TEST_1524,BRCA
TEST_1525,STES
TEST_1526,PAAD
TEST_1527,THCA
TEST_1528,GBMLGG
TEST_1529,LUAD
TEST_1530,PCPG
TEST_1531,BRCA
TEST_1532,BRCA
TEST_1533,BRCA
TEST_1534,BRCA
TEST_1535,HNSC
TEST_1536,KIPAN
TEST_1537,COAD
TEST_1538,PRAD
TEST_1539,KIRC
TEST_1540,COAD
TEST_1541,LUAD
TEST_1542,BRCA
TEST_1543,SKCM
TEST_1544,STES
TEST_1545,KIRC
TEST_1546,LIHC
TEST_1547,SARC
TEST_1548,COAD
TEST_1549,KIRC
TEST_1550,BRCA
TEST_1551,COAD
TEST_1552,GBMLGG
TEST_1553,COAD
TEST_1554,KIPAN
TEST_1555,KIPAN
TEST_1556,CESC
TEST_1557,KIPAN
TEST_1558,THCA
TEST_1559,CESC
TEST_1560,KIPAN
TEST_1561,BRCA
TEST_1562,PRAD
TEST_1563,COAD
TEST_1564,STES
TEST_1565,KIRC
TEST_1566,THCA
TEST_1567,BRCA
TEST_1568,BRCA
TEST_1569,SKCM
TEST_1570,BRCA
TEST_1571,LAML
TEST_1572,LGG
TEST_1573,STES
TEST_1574,BRCA
TEST_1575,KIRC
TEST_1576,STES
TEST_1577,CESC
TEST_1578,BRCA
TEST_1579,BRCA
TEST_1580,BRCA
TEST_1581,BRCA
TEST_1582,COAD
TEST_1583,COAD
TEST_1584,BRCA
TEST_1585,BRCA
TEST_1586,HNSC
TEST_1587,BRCA
TEST_1588,KIRC
TEST_1589,COAD
TEST_1590,LUAD
TEST_1591,COAD
TEST_1592,LAML
TEST_1593,COAD
TEST_1594,BRCA
TEST_1595,GBMLGG
TEST_1596,STES
TEST_1597,CESC
TEST_1598,SKCM
TEST_1599,UCEC
TEST_1600,OV
TEST_1601,COAD
TEST_1602,COAD
TEST_1603,ACC
TEST_1604,COAD
TEST_1605,STES
TEST_1606,HNSC
TEST_1607,COAD
TEST_1608,COAD
TEST_1609,PRAD
TEST_1610,SARC
TEST_1611,SKCM
TEST_1612,GBMLGG
TEST_1613,GBMLGG
TEST_1614,BRCA
TEST_1615,HNSC
TEST_1616,BRCA
TEST_1617,TGCT
TEST_1618,UCEC
TEST_1619,CESC
TEST_1620,BLCA
TEST_1621,STES
TEST_1622,BRCA
TEST_1623,STES
TEST_1624,LIHC
TEST_1625,ACC
TEST_1626,BRCA
TEST_1627,BRCA
TEST_1628,BRCA
TEST_1629,STES
TEST_1630,BRCA
TEST_1631,UCEC
TEST_1632,GBMLGG
TEST_1633,STES
TEST_1634,BRCA
TEST_1635,OV
TEST_1636,STES
TEST_1637,BRCA
TEST_1638,STES
TEST_1639,BRCA
TEST_1640,LGG
TEST_1641,OV
TEST_1642,COAD
TEST_1643,STES
TEST_1644,LUAD
TEST_1645,SARC
TEST_1646,KIPAN
TEST_1647,COAD
TEST_1648,OV
TEST_1649,PAAD
TEST_1650,HNSC
TEST_1651,STES
TEST_1652,COAD
TEST_1653,KIPAN
TEST_1654,COAD
TEST_1655,COAD
TEST_1656,BRCA
TEST_1657,GBMLGG
TEST_1658,TGCT
TEST_1659,COAD
TEST_1660,CESC
TEST_1661,OV
TEST_1662,OV
TEST_1663,GBMLGG
TEST_1664,HNSC
TEST_1665,KIPAN
TEST_1666,OV
TEST_1667,KIPAN
TEST_1668,HNSC
TEST_1669,SKCM
TEST_1670,COAD
TEST_1671,BRCA
TEST_1672,COAD
TEST_1673,COAD
TEST_1674,COAD
TEST_1675,GBMLGG
TEST_1676,STES
TEST_1677,LIHC
TEST_1678,PAAD
TEST_1679,TGCT
TEST_1680,TGCT
TEST_1681,KIPAN
TEST_1682,GBMLGG
TEST_1683,STES
TEST_1684,GBMLGG
TEST_1685,BRCA
TEST_1686,BRCA
TEST_1687,COAD
TEST_1688,UCEC
TEST_1689,LGG
TEST_1690,BRCA
TEST_1691,COAD
TEST_1692,THCA
TEST_1693,GBMLGG
TEST_1694,COAD
TEST_1695,BRCA
TEST_1696,BRCA
TEST_1697,KIPAN
TEST_1698,OV
TEST_1699,BRCA
TEST_1700,GBMLGG
TEST_1701,BRCA
TEST_1702,LGG
TEST_1703,STES
TEST_1704,KIRC
TEST_1705,UCEC
TEST_1706,BRCA
TEST_1707,PRAD
TEST_1708,PRAD
TEST_1709,BRCA
TEST_1710,GBMLGG
TEST_1711,GBMLGG
TEST_1712,OV
TEST_1713,GBMLGG
TEST_1714,COAD
TEST_1715,KIRC
TEST_1716,HNSC
TEST_1717,STES
TEST_1718,COAD
TEST_1719,KIPAN
TEST_1720,COAD
TEST_1721,BRCA
TEST_1722,ACC
TEST_1723,HNSC
TEST_1724,STES
TEST_1725,COAD
TEST_1726,BRCA
TEST_1727,THCA
TEST_1728,THCA
TEST_1729,LGG
TEST_1730,BRCA
TEST_1731,BRCA
TEST_1732,STES
TEST_1733,BRCA
TEST_1734,GBMLGG
TEST_1735,OV
TEST_1736,PCPG
TEST_1737,PAAD
TEST_1738,CESC
TEST_1739,COAD
TEST_1740,BRCA
TEST_1741,LAML
TEST_1742,BLCA
TEST_1743,STES
TEST_1744,OV
TEST_1745,BRCA
TEST_1746,COAD
TEST_1747,STES
TEST_1748,THCA
TEST_1749,GBMLGG
TEST_1750,LUAD
TEST_1751,CESC
TEST_1752,COAD
TEST_1753,LGG
TEST_1754,GBMLGG
TEST_1755,BRCA
TEST_1756,BRCA
TEST_1757,GBMLGG
TEST_1758,THCA
TEST_1759,LUAD
TEST_1760,OV
TEST_1761,KIPAN
TEST_1762,COAD
TEST_1763,OV
TEST_1764,COAD
TEST_1765,UCEC
TEST_1766,COAD
TEST_1767,UCEC
TEST_1768,BRCA
TEST_1769,BRCA
TEST_1770,BRCA
TEST_1771,LUSC
TEST_1772,BRCA
TEST_1773,HNSC
TEST_1774,SKCM
TEST_1775,OV
TEST_1776,GBMLGG
TEST_1777,STES
TEST_1778,OV
TEST_1779,BRCA
TEST_1780,TGCT
TEST_1781,HNSC
TEST_1782,STES
TEST_1783,UCEC
TEST_1784,BRCA
TEST_1785,BRCA
TEST_1786,LIHC
TEST_1787,COAD
TEST_1788,PAAD
TEST_1789,CESC
TEST_1790,SARC
TEST_1791,KIPAN
TEST_1792,COAD
TEST_1793,HNSC
TEST_1794,LUAD
TEST_1795,LIHC
TEST_1796,GBMLGG
TEST_1797,GBMLGG
TEST_1798,PAAD
TEST_1799,STES
TEST_1800,GBMLGG
TEST_1801,BRCA
TEST_1802,OV
TEST_1803,COAD
TEST_1804,BRCA
TEST_1805,BRCA
TEST_1806,KIPAN
TEST_1807,BRCA
TEST_1808,BRCA
TEST_1809,SARC
TEST_1810,BRCA
TEST_1811,LUSC
TEST_1812,KIPAN
TEST_1813,OV
TEST_1814,COAD
TEST_1815,COAD
TEST_1816,THYM
TEST_1817,LUAD
TEST_1818,CESC
TEST_1819,KIRC
TEST_1820,UCEC
TEST_1821,GBMLGG
TEST_1822,THCA
TEST_1823,HNSC
TEST_1824,COAD
TEST_1825,COAD
TEST_1826,GBMLGG
TEST_1827,BRCA
TEST_1828,PRAD
TEST_1829,STES
TEST_1830,BRCA
TEST_1831,BRCA
TEST_1832,BRCA
TEST_1833,KIPAN
TEST_1834,STES
TEST_1835,KIPAN
TEST_1836,KIPAN
TEST_1837,STES
TEST_1838,UCEC
TEST_1839,COAD
TEST_1840,PCPG
TEST_1841,OV
TEST_1842,STES
TEST_1843,GBMLGG
TEST_1844,STES
TEST_1845,TGCT
TEST_1846,KIPAN
TEST_1847,GBMLGG
TEST_1848,KIRC
TEST_1849,LGG
TEST_1850,PAAD
TEST_1851,LAML
TEST_1852,CESC
TEST_1853,THCA
TEST_1854,LIHC
TEST_1855,TGCT
TEST_1856,THCA
TEST_1857,SARC
TEST_1858,BRCA
TEST_1859,KIPAN
TEST_1860,HNSC
TEST_1861,KIRC
TEST_1862,LUAD
TEST_1863,SKCM
TEST_1864,STES
TEST_1865,BRCA
TEST_1866,BRCA
TEST_1867,COAD
TEST_1868,OV
TEST_1869,SKCM
TEST_1870,COAD
TEST_1871,SARC
TEST_1872,LIHC
TEST_1873,LUAD
TEST_1874,KIRC
TEST_1875,LGG
TEST_1876,UCEC
TEST_1877,OV
TEST_1878,COAD
TEST_1879,KIPAN
TEST_1880,BRCA
TEST_1881,PRAD
TEST_1882,KIRC
TEST_1883,BRCA
TEST_1884,BRCA
TEST_1885,PRAD
TEST_1886,KIRC
TEST_1887,CESC
TEST_1888,COAD
TEST_1889,COAD
TEST_1890,COAD
TEST_1891,BRCA
TEST_1892,LUAD
TEST_1893,STES
TEST_1894,BRCA
TEST_1895,CESC
TEST_1896,KIPAN
TEST_1897,COAD
TEST_1898,STES
TEST_1899,OV
TEST_1900,BLCA
TEST_1901,COAD
TEST_1902,OV
TEST_1903,STES
TEST_1904,KIPAN
TEST_1905,CESC
TEST_1906,CESC
TEST_1907,KIPAN
TEST_1908,OV
TEST_1909,LGG
TEST_1910,GBMLGG
TEST_1911,BRCA
TEST_1912,KIPAN
TEST_1913,UCEC
TEST_1914,STES
TEST_1915,STES
TEST_1916,COAD
TEST_1917,TGCT
TEST_1918,KIPAN
TEST_1919,BRCA
TEST_1920,LUAD
TEST_1921,COAD
TEST_1922,CESC
TEST_1923,COAD
TEST_1924,STES
TEST_1925,KIRC
TEST_1926,BRCA
TEST_1927,COAD
TEST_1928,COAD
TEST_1929,LGG
TEST_1930,BRCA
TEST_1931,SARC
TEST_1932,UCEC
TEST_1933,KIPAN
TEST_1934,COAD
TEST_1935,SARC
TEST_1936,LGG
TEST_1937,GBMLGG
TEST_1938,COAD
TEST_1939,PCPG
TEST_1940,TGCT
TEST_1941,BRCA
TEST_1942,COAD
TEST_1943,PRAD
TEST_1944,ACC
TEST_1945,COAD
TEST_1946,BRCA
TEST_1947,SKCM
TEST_1948,PCPG
TEST_1949,SKCM
TEST_1950,LUAD
TEST_1951,OV
TEST_1952,BRCA
TEST_1953,SKCM
TEST_1954,COAD
TEST_1955,BRCA
TEST_1956,KIPAN
TEST_1957,COAD
TEST_1958,COAD
TEST_1959,HNSC
TEST_1960,BRCA
TEST_1961,KIPAN
TEST_1962,STES
TEST_1963,COAD
TEST_1964,BRCA
TEST_1965,BRCA
TEST_1966,COAD
TEST_1967,COAD
TEST_1968,COAD
TEST_1969,ACC
TEST_1970,LUAD
TEST_1971,BRCA
TEST_1972,BRCA
TEST_1973,KIPAN
TEST_1974,KIPAN
TEST_1975,BRCA
TEST_1976,BRCA
TEST_1977,KIPAN
TEST_1978,BRCA
TEST_1979,LAML
TEST_1980,OV
TEST_1981,HNSC
TEST_1982,KIPAN
TEST_1983,PRAD
TEST_1984,HNSC
TEST_1985,BRCA
TEST_1986,PAAD
TEST_1987,STES
TEST_1988,COAD
TEST_1989,LAML
TEST_1990,PCPG
TEST_1991,COAD
TEST_1992,BRCA
TEST_1993,BRCA
TEST_1994,STES
TEST_1995,COAD
TEST_1996,COAD
TEST_1997,THCA
TEST_1998,GBMLGG
TEST_1999,STES
TEST_2000,COAD
TEST_2001,LIHC
TEST_2002,BRCA
TEST_2003,OV
TEST_2004,COAD
TEST_2005,BRCA
TEST_2006,BRCA
TEST_2007,BRCA
TEST_2008,BRCA
TEST_2009,BRCA
TEST_2010,BRCA
TEST_2011,COAD
TEST_2012,KIPAN
TEST_2013,ACC
TEST_2014,KIPAN
TEST_2015,BRCA
TEST_2016,GBMLGG
TEST_2017,BRCA
TEST_2018,COAD
TEST_2019,COAD
TEST_2020,COAD
TEST_2021,HNSC
TEST_2022,BRCA
TEST_2023,UCEC
TEST_2024,KIRC
TEST_2025,COAD
TEST_2026,GBMLGG
TEST_2027,BRCA
TEST_2028,SKCM
TEST_2029,KIPAN
TEST_2030,KIRC
TEST_2031,LUAD
TEST_2032,BRCA
TEST_2033,COAD
TEST_2034,STES
TEST_2035,BRCA
TEST_2036,STES
TEST_2037,COAD
TEST_2038,COAD
TEST_2039,KIRC
TEST_2040,CESC
TEST_2041,ACC
TEST_2042,BRCA
TEST_2043,COAD
TEST_2044,GBMLGG
TEST_2045,UCEC
TEST_2046,BRCA
TEST_2047,OV
TEST_2048,SKCM
TEST_2049,THCA
TEST_2050,OV
TEST_2051,STES
TEST_2052,STES
TEST_2053,COAD
TEST_2054,UCEC
TEST_2055,THCA
TEST_2056,KIPAN
TEST_2057,PCPG
TEST_2058,LUSC
TEST_2059,BRCA
TEST_2060,COAD
TEST_2061,COAD
TEST_2062,COAD
TEST_2063,STES
TEST_2064,BRCA
TEST_2065,KIPAN
TEST_2066,BRCA
TEST_2067,LGG
TEST_2068,COAD
TEST_2069,LAML
TEST_2070,COAD
TEST_2071,PRAD
TEST_2072,THCA
TEST_2073,SKCM
TEST_2074,THCA
TEST_2075,STES
TEST_2076,COAD
TEST_2077,GBMLGG
TEST_2078,CESC
TEST_2079,PAAD
TEST_2080,BRCA
TEST_2081,KIPAN
TEST_2082,PCPG
TEST_2083,BRCA
TEST_2084,ACC
TEST_2085,PAAD
TEST_2086,KIPAN
TEST_2087,BRCA
TEST_2088,COAD
TEST_2089,BRCA
TEST_2090,STES
TEST_2091,BRCA
TEST_2092,HNSC
TEST_2093,DLBC
TEST_2094,KIPAN
TEST_2095,BRCA
TEST_2096,LGG
TEST_2097,COAD
TEST_2098,BRCA
TEST_2099,PAAD
TEST_2100,UCEC
TEST_2101,HNSC
TEST_2102,LIHC
TEST_2103,COAD
TEST_2104,COAD
TEST_2105,COAD
TEST_2106,GBMLGG
TEST_2107,BRCA
TEST_2108,COAD
TEST_2109,COAD
TEST_2110,LIHC
TEST_2111,COAD
TEST_2112,BRCA
TEST_2113,BRCA
TEST_2114,BRCA
TEST_2115,BRCA
TEST_2116,BRCA
TEST_2117,KIPAN
TEST_2118,BRCA
TEST_2119,COAD
TEST_2120,KIRC
TEST_2121,COAD
TEST_2122,OV
TEST_2123,COAD
TEST_2124,PRAD
TEST_2125,COAD
TEST_2126,BRCA
TEST_2127,BLCA
TEST_2128,OV
TEST_2129,BRCA
TEST_2130,COAD
TEST_2131,STES
TEST_2132,BRCA
TEST_2133,COAD
TEST_2134,KIPAN
TEST_2135,COAD
TEST_2136,LUAD
TEST_2137,SKCM
TEST_2138,TGCT
TEST_2139,LUAD
TEST_2140,LIHC
TEST_2141,STES
TEST_2142,COAD
TEST_2143,LIHC
TEST_2144,HNSC
TEST_2145,COAD
TEST_2146,KIRC
TEST_2147,BRCA
TEST_2148,LIHC
TEST_2149,COAD
TEST_2150,LAML
TEST_2151,COAD
TEST_2152,COAD
TEST_2153,BRCA
TEST_2154,BRCA
TEST_2155,ACC
TEST_2156,OV
TEST_2157,BRCA
TEST_2158,PCPG
TEST_2159,UCEC
TEST_2160,STES
TEST_2161,HNSC
TEST_2162,LUSC
TEST_2163,LGG
TEST_2164,BRCA
TEST_2165,LGG
TEST_2166,SKCM
TEST_2167,LGG
TEST_2168,COAD
TEST_2169,BRCA
TEST_2170,OV
TEST_2171,KIPAN
TEST_2172,COAD
TEST_2173,SKCM
TEST_2174,KIPAN
TEST_2175,BRCA
TEST_2176,GBMLGG
TEST_2177,SKCM
TEST_2178,GBMLGG
TEST_2179,PRAD
TEST_2180,COAD
TEST_2181,THCA
TEST_2182,KIPAN
TEST_2183,BRCA
TEST_2184,BRCA
TEST_2185,BRCA
TEST_2186,BRCA
TEST_2187,COAD
TEST_2188,KIPAN
TEST_2189,SKCM
TEST_2190,SKCM
TEST_2191,SARC
TEST_2192,PRAD
TEST_2193,GBMLGG
TEST_2194,COAD
TEST_2195,CESC
TEST_2196,TGCT
TEST_2197,COAD
TEST_2198,BRCA
TEST_2199,SKCM
TEST_2200,COAD
TEST_2201,SARC
TEST_2202,CESC
TEST_2203,COAD
TEST_2204,LUAD
TEST_2205,BRCA
TEST_2206,LUAD
TEST_2207,KIPAN
TEST_2208,COAD
TEST_2209,COAD
TEST_2210,KIPAN
TEST_2211,OV
TEST_2212,SARC
TEST_2213,BRCA
TEST_2214,UCEC
TEST_2215,STES
TEST_2216,HNSC
TEST_2217,COAD
TEST_2218,OV
TEST_2219,COAD
TEST_2220,BRCA
TEST_2221,GBMLGG
TEST_2222,BRCA
TEST_2223,BRCA
TEST_2224,KIRC
TEST_2225,BRCA
TEST_2226,PAAD
TEST_2227,LIHC
TEST_2228,COAD
TEST_2229,LIHC
TEST_2230,BRCA
TEST_2231,COAD
TEST_2232,KIPAN
TEST_2233,THCA
TEST_2234,STES
TEST_2235,COAD
TEST_2236,CESC
TEST_2237,COAD
TEST_2238,GBMLGG
TEST_2239,OV
TEST_2240,LIHC
TEST_2241,GBMLGG
TEST_2242,COAD
TEST_2243,BRCA
TEST_2244,COAD
TEST_2245,KIRC
TEST_2246,LIHC
TEST_2247,BRCA
TEST_2248,BRCA
TEST_2249,LUSC
TEST_2250,COAD
TEST_2251,BRCA
TEST_2252,LIHC
TEST_2253,COAD
TEST_2254,BRCA
TEST_2255,KIPAN
TEST_2256,OV
TEST_2257,PCPG
TEST_2258,BRCA
TEST_2259,COAD
TEST_2260,BRCA
TEST_2261,SARC
TEST_2262,BRCA
TEST_2263,THCA
TEST_2264,PAAD
TEST_2265,STES
TEST_2266,CESC
TEST_2267,CESC
TEST_2268,THCA
TEST_2269,COAD
TEST_2270,STES
TEST_2271,BRCA
TEST_2272,LGG
TEST_2273,UCEC
TEST_2274,BRCA
TEST_2275,KIPAN
TEST_2276,GBMLGG
TEST_2277,LUAD
TEST_2278,OV
TEST_2279,PRAD
TEST_2280,STES
TEST_2281,BRCA
TEST_2282,STES
TEST_2283,STES
TEST_2284,UCEC
TEST_2285,COAD
TEST_2286,HNSC
TEST_2287,OV
TEST_2288,BRCA
TEST_2289,HNSC
TEST_2290,COAD
TEST_2291,STES
TEST_2292,BRCA
TEST_2293,BRCA
TEST_2294,GBMLGG
TEST_2295,OV
TEST_2296,COAD
TEST_2297,LGG
TEST_2298,COAD
TEST_2299,UCEC
TEST_2300,LUAD
TEST_2301,STES
TEST_2302,COAD
TEST_2303,BRCA
TEST_2304,COAD
TEST_2305,COAD
TEST_2306,UCEC
TEST_2307,LGG
TEST_2308,GBMLGG
TEST_2309,SARC
TEST_2310,HNSC
TEST_2311,LUSC
TEST_2312,SKCM
TEST_2313,PCPG
TEST_2314,KIRC
TEST_2315,GBMLGG
TEST_2316,COAD
TEST_2317,CESC
TEST_2318,BRCA
TEST_2319,THCA
TEST_2320,GBMLGG
TEST_2321,COAD
TEST_2322,BRCA
TEST_2323,KIPAN
TEST_2324,KIPAN
TEST_2325,BRCA
TEST_2326,BRCA
TEST_2327,STES
TEST_2328,THCA
TEST_2329,SKCM
TEST_2330,CESC
TEST_2331,COAD
TEST_2332,UCEC
TEST_2333,BRCA
TEST_2334,KIRC
TEST_2335,BRCA
TEST_2336,COAD
TEST_2337,KIPAN
TEST_2338,BLCA
TEST_2339,CESC
TEST_2340,BRCA
TEST_2341,BRCA
TEST_2342,COAD
TEST_2343,GBMLGG
TEST_2344,KIRC
TEST_2345,LUSC
TEST_2346,BRCA
TEST_2347,ACC
TEST_2348,SKCM
TEST_2349,TGCT
TEST_2350,LIHC
TEST_2351,GBMLGG
TEST_2352,STES
TEST_2353,OV
TEST_2354,COAD
TEST_2355,LAML
TEST_2356,KIRC
TEST_2357,LIHC
TEST_2358,STES
TEST_2359,KIRC
TEST_2360,PAAD
TEST_2361,LIHC
TEST_2362,STES
TEST_2363,BRCA
TEST_2364,COAD
TEST_2365,COAD
TEST_2366,KIPAN
TEST_2367,ACC
TEST_2368,COAD
TEST_2369,OV
TEST_2370,KIPAN
TEST_2371,LUAD
TEST_2372,BRCA
TEST_2373,KIRC
TEST_2374,OV
TEST_2375,OV
TEST_2376,COAD
TEST_2377,BRCA
TEST_2378,THCA
TEST_2379,BRCA
TEST_2380,LIHC
TEST_2381,BRCA
TEST_2382,OV
TEST_2383,LAML
TEST_2384,KIPAN
TEST_2385,BRCA
TEST_2386,COAD
TEST_2387,COAD
TEST_2388,COAD
TEST_2389,GBMLGG
TEST_2390,KIPAN
TEST_2391,HNSC
TEST_2392,OV
TEST_2393,PRAD
TEST_2394,BRCA
TEST_2395,BRCA
TEST_2396,HNSC
TEST_2397,STES
TEST_2398,COAD
TEST_2399,BRCA
TEST_2400,COAD
TEST_2401,COAD
TEST_2402,BRCA
TEST_2403,HNSC
